split,contract_id,source_path,function_name,source_span,interaction_id,review_priority,predicted_score,current_label,proposed_cleaned_label,vulnerability_type,safety_features_present,risk_evidence,protection_evidence,short_explanation,confidence,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,review_source
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::KyberNetworkWrapper,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/exchange-wrappers/KyberNetworkWrapper.sol,exchange,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/exchange-wrappers/KyberNetworkWrapper.sol#L124-L175,i:exchange,,0.8569315979490646,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L13: uint256 tradesCount = _exchangeData.orderCount;,L8: require(,"1: function exchange(\n2:         ExchangeWrapperLibrary.ExchangeData memory _exchangeData,\n3:         bytes memory _tradesData\n4:     )\n5:         public\n6:         returns (ExchangeWrapperLibrary.ExchangeResults memory)\n7:     {\n8:         require(\n9:             ICore(core).validModules(msg.sender),\n10:             ""KyberNetworkWrapper.exchange: Sender must be approved module""\n11:         );\n12: \n13:         uint256 tradesCount = _exchangeData.orderCount;\n14:         address[] memory sendTokens = new address[](tradesCount);",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::FYToken,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/FYToken.sol,flashLoan,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/FYToken.sol#L219-L229,i:flashLoan,,0.8438421250512291,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,,"L6: require(token == address(this), ""Unsupported currency"");","1: function flashLoan(IERC3156FlashBorrower receiver, address token, uint256 amount, bytes memory data)\n2:         external override\n3:         beforeMaturity\n4:         returns(bool)\n5:     {\n6:         require(token == address(this), ""Unsupported currency"");\n7:         _mint(address(receiver), amount);\n8:         require(receiver.onFlashLoan(msg.sender, token, amount, 0, data) == FLASH_LOAN_RETURN, ""Non-compliant borrower"");\n9:         _burn(address(receiver), amount);\n10:         return true;\n11:     }",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::ChainlinkMultiOracle,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/oracles/chainlink/ChainlinkMultiOracle.sol,_peek,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/oracles/chainlink/ChainlinkMultiOracle.sol#L78-L98,i:_peek,top50_weak_or_no_safety,0.8385363925996346,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L8: Source memory source = sources[baseId][quoteId];,"L9: require (source.source != address(0), ""Source not found"");","1: function _peek(bytes6 baseId, bytes6 quoteId, uint256 amountBase)\n2:         private view\n3:         returns (uint amountQuote, uint updateTime)\n4:     {\n5:         int price;\n6:         uint80 roundId;\n7:         uint80 answeredInRound;\n8:         Source memory source = sources[baseId][quoteId];\n9:         require (source.source != address(0), ""Source not found"");\n10:         (roundId, price,, updateTime, answeredInRound) = AggregatorV3Interface(source.source).latestRoundData();\n11:         require(price > 0, ""Chainlink price <= 0"");\n12:         require(updateTime != 0, ""Incomplete round"");\n13:         require(answeredInRound >= roundId, ""Stale price"");\n14:         if (source.inverse == true) {",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d::Lido,DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.4.24/Lido.sol,_ETH2Deposit,DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.4.24/Lido.sol#L483-L507,i:_ETH2Deposit,,0.819537737180334,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|trusted_or_fixed_callee,external call present | callee appears user/attacker controlled,trusted/fixed callee signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L11: uint256 numKeys = pubkeys.length.div(PUBKEY_LENGTH);,"L8: require(pubkeys.length.mod(PUBKEY_LENGTH) == 0, ""REGISTRY_INCONSISTENT_PUBKEYS_LEN"");","1: function _ETH2Deposit(uint256 _numDeposits) internal returns (uint256) {\n2:         (bytes memory pubkeys, bytes memory signatures) = getOperators().assignNextSigningKeys(_numDeposits);\n3: \n4:         if (pubkeys.length == 0) {\n5:             return 0;\n6:         }\n7: \n8:         require(pubkeys.length.mod(PUBKEY_LENGTH) == 0, ""REGISTRY_INCONSISTENT_PUBKEYS_LEN"");\n9:         require(signatures.length.mod(SIGNATURE_LENGTH) == 0, ""REGISTRY_INCONSISTENT_SIG_LEN"");\n10: \n11:         uint256 numKeys = pubkeys.length.div(PUBKEY_LENGTH);\n12:         require(numKeys == signatures.length.div(SIGNATURE_LENGTH), ""REGISTRY_INCONSISTENT_SIG_COUNT"");\n13: \n14:         for (uint256 i = 0; i < numKeys; ++i) {",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::FlashSaleBase,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/FlashSale.sol,_bidFrom,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/FlashSale.sol#L306-L372,i:_bidFrom,,0.8052848248586881,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L9: Auction storage auction = tokenIdToAuction[_id];,"L6: require(isNowInActivity(), ""not in activity"");","1: function _bidFrom(\n2:         address _buyer,\n3:         uint256 _id,\n4:         uint256 _bidAmount\n5:     ) internal whenNotPaused {\n6:         require(isNowInActivity(), ""not in activity"");\n7: \n8:         // Get a reference to the auction struct\n9:         Auction storage auction = tokenIdToAuction[_id];\n10:         if (!_hasAuctionByInfo(auction)) {\n11:             _updateBidding();\n12:             require(\n13:                 _isBiddingNoCheck(_id),\n14:                 ""FlashSale: target id is not in the bidding""",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::MinimalSwapInfoPoolsBalance,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/balances/MinimalSwapInfoPoolsBalance.sol,_registerMinimalSwapInfoPoolTokens,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/vault/balances/MinimalSwapInfoPoolsBalance.sol#L46-L55,i:_registerMinimalSwapInfoPoolTokens,top50_most_ambiguous|top50_weak_or_no_safety,0.7974322092769803,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L2: EnumerableSet.AddressSet storage poolTokens = _minimalSwapInfoPoolsTokens[poolId];,"L6: require(token != IERC20(0), ""ZERO_ADDRESS_TOKEN"");","1: function _registerMinimalSwapInfoPoolTokens(bytes32 poolId, IERC20[] memory tokens) internal {\n2:         EnumerableSet.AddressSet storage poolTokens = _minimalSwapInfoPoolsTokens[poolId];\n3: \n4:         for (uint256 i = 0; i < tokens.length; ++i) {\n5:             IERC20 token = tokens[i];\n6:             require(token != IERC20(0), ""ZERO_ADDRESS_TOKEN"");\n7:             bool added = poolTokens.add(address(token));\n8:             require(added, ""TOKEN_ALREADY_REGISTERED"");\n9:         }\n10:     }",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a::CoreFactory,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/extensions/CoreFactory.sol,createSet,DAppSCAN-source/contracts/Trail_of_Bits-setprotocol/set-protocol-contracts-b4acf144c10b1d9f3ecde4ee2820931df1cb8e4a/contracts/core/extensions/CoreFactory.sol#L58-L104,i:createSet,top50_most_ambiguous,0.7834160469311391,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L20: address newSetTokenAddress = ISetFactory(_factory).createSet(,L14: require(,"1: function createSet(\n2:         address _factory,\n3:         address[] calldata _components,\n4:         uint256[] calldata _units,\n5:         uint256 _naturalUnit,\n6:         bytes32 _name,\n7:         bytes32 _symbol,\n8:         bytes calldata _callData\n9:     )\n10:         external\n11:         returns (address)\n12:     {\n13:         // Verify Factory is linked to Core\n14:         require(",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::WETH9,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/test/WETH9.sol,withdraw,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/test/WETH9.sol#L50-L55,i:withdraw,top50_most_ambiguous|top50_weak_or_no_safety,0.7568259656869212,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call,external call present,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,L4: msg.sender.transfer(wad);,L3: balanceOf[msg.sender] -= wad;,"L2: require(balanceOf[msg.sender] >= wad, ""INSUFFICIENT_BALANCE"");","1: function withdraw(uint256 wad) public {\n2:         require(balanceOf[msg.sender] >= wad, ""INSUFFICIENT_BALANCE"");\n3:         balanceOf[msg.sender] -= wad;\n4:         msg.sender.transfer(wad);\n5:         emit Withdrawal(msg.sender, wad);\n6:     }",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::FlashSale,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/FlashSale.sol,_bidFrom,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/FlashSale.sol#L306-L372,i:_bidFrom,top50_most_ambiguous,0.744965392892368,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L9: Auction storage auction = tokenIdToAuction[_id];,"L6: require(isNowInActivity(), ""not in activity"");","1: function _bidFrom(\n2:         address _buyer,\n3:         uint256 _id,\n4:         uint256 _bidAmount\n5:     ) internal whenNotPaused {\n6:         require(isNowInActivity(), ""not in activity"");\n7: \n8:         // Get a reference to the auction struct\n9:         Auction storage auction = tokenIdToAuction[_id];\n10:         if (!_hasAuctionByInfo(auction)) {\n11:             _updateBidding();\n12:             require(\n13:                 _isBiddingNoCheck(_id),\n14:                 ""FlashSale: target id is not in the bidding""",phase1b_packet
val,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656::Router,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/Router.sol,route,DAppSCAN-source/contracts/Trail_of_Bits-YieldV2/vault-v2-819a713416249da92c44eb629ed26a49425a4656/contracts/Router.sol#L21-L30,i:route,top50_most_ambiguous,0.7442357788889946,0,ambiguous_quarantine,reentrancy,return_value_checked|require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled,owner/access-control signal | require/assert/revert guard before call | return value checked; not sufficient alone for reentrancy,Return-value check alone is not reentrancy protection; quarantine for manual review.,low,"L8: (success, result) = target.call(data);",,"L5: require(msg.sender == owner, ""Only owner""); | function route(address target, bytes calldata data)
        external payable
        returns (bytes memory result)","3:         returns (bytes memory result)\n4:     {\n5:         require(msg.sender == owner, ""Only owner"");\n6:         require(target.isContract(), ""Target is not a contract"");\n7:         bool success;\n8:         (success, result) = target.call(data);\n9:         if (!success) revert(RevertMsgExtractor.getRevertMsg(result));\n10:     }",phase1b_packet
